case_id,experiment,graph_type,n,k,density,seed,num_vars,num_clauses,result,wall_time_sec,cpu_time_reported_sec,conflicts,decisions,propagations,returncode,cnf_file
C_sat_unsat_random_n60_k3_d0p07_s27,C_sat_unsat,random,60,3,0.07,27,180,612,SAT,0.003034,0.001266,16,30,485,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s27.cnf
C_sat_unsat_random_n60_k3_d0p07_s28,C_sat_unsat,random,60,3,0.07,28,180,612,SAT,0.003124,0.00131,1,13,95,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s28.cnf
C_sat_unsat_random_n60_k3_d0p07_s29,C_sat_unsat,random,60,3,0.07,29,180,612,UNSAT,0.002976,0.001305,34,37,968,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s29.cnf
C_sat_unsat_random_n60_k3_d0p07_s3,C_sat_unsat,random,60,3,0.07,3,180,612,SAT,0.002876,0.001217,0,18,75,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s3.cnf
C_sat_unsat_random_n60_k3_d0p07_s30,C_sat_unsat,random,60,3,0.07,30,180,612,UNSAT,0.002952,0.001236,13,15,133,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s30.cnf
C_sat_unsat_random_n60_k3_d0p07_s31,C_sat_unsat,random,60,3,0.07,31,180,612,SAT,0.002906,0.001193,11,21,268,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s31.cnf
C_sat_unsat_random_n60_k3_d0p07_s32,C_sat_unsat,random,60,3,0.07,32,180,612,SAT,0.003049,0.001266,4,17,145,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s32.cnf
C_sat_unsat_random_n60_k3_d0p07_s33,C_sat_unsat,random,60,3,0.07,33,180,612,SAT,0.003178,0.001268,0,14,72,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s33.cnf
C_sat_unsat_random_n60_k3_d0p07_s34,C_sat_unsat,random,60,3,0.07,34,180,612,SAT,0.002932,0.001198,1,16,77,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s34.cnf
C_sat_unsat_random_n60_k3_d0p07_s35,C_sat_unsat,random,60,3,0.07,35,180,612,UNSAT,0.002980,0.001243,24,26,354,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s35.cnf
C_sat_unsat_random_n60_k3_d0p07_s36,C_sat_unsat,random,60,3,0.07,36,180,612,SAT,0.002781,0.001172,5,17,171,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s36.cnf
C_sat_unsat_random_n60_k3_d0p07_s37,C_sat_unsat,random,60,3,0.07,37,180,612,SAT,0.003027,0.001225,3,17,140,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s37.cnf
C_sat_unsat_random_n60_k3_d0p07_s38,C_sat_unsat,random,60,3,0.07,38,180,612,SAT,0.002941,0.001208,6,21,300,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s38.cnf
C_sat_unsat_random_n60_k3_d0p07_s39,C_sat_unsat,random,60,3,0.07,39,180,612,SAT,0.003055,0.001381,10,25,260,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s39.cnf
C_sat_unsat_random_n60_k3_d0p07_s4,C_sat_unsat,random,60,3,0.07,4,180,612,SAT,0.002890,0.001222,1,12,97,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s4.cnf
C_sat_unsat_random_n60_k3_d0p07_s40,C_sat_unsat,random,60,3,0.07,40,180,612,UNSAT,0.002791,0.001161,6,10,58,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s40.cnf
C_sat_unsat_random_n60_k3_d0p07_s5,C_sat_unsat,random,60,3,0.07,5,180,612,SAT,0.002847,0.001217,2,15,135,10,cnfs/C_sat_unsat_random_n60_k3_d0p07_s5.cnf
C_sat_unsat_random_n60_k3_d0p07_s6,C_sat_unsat,random,60,3,0.07,6,180,612,UNSAT,0.003433,0.00134,30,30,996,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s6.cnf
C_sat_unsat_random_n60_k3_d0p07_s7,C_sat_unsat,random,60,3,0.07,7,180,612,UNSAT,0.003075,0.001323,53,58,1400,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s7.cnf
C_sat_unsat_random_n60_k3_d0p07_s8,C_sat_unsat,random,60,3,0.07,8,180,612,UNSAT,0.002946,0.001213,15,21,366,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s8.cnf
C_sat_unsat_random_n60_k3_d0p07_s9,C_sat_unsat,random,60,3,0.07,9,180,612,UNSAT,0.002795,0.001182,28,30,739,20,cnfs/C_sat_unsat_random_n60_k3_d0p07_s9.cnf
D_colors_random_n60_k2_d0p07_s1,D_colors,random,60,2,0.07,1,120,368,UNSAT,0.002590,0.000874,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s1.cnf
D_colors_random_n60_k2_d0p07_s10,D_colors,random,60,2,0.07,10,120,368,UNSAT,0.002624,0.000902,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s10.cnf
D_colors_random_n60_k2_d0p07_s11,D_colors,random,60,2,0.07,11,120,368,UNSAT,0.002546,0.000881,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s11.cnf
D_colors_random_n60_k2_d0p07_s12,D_colors,random,60,2,0.07,12,120,368,UNSAT,0.002515,0.000847,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s12.cnf
D_colors_random_n60_k2_d0p07_s13,D_colors,random,60,2,0.07,13,120,368,UNSAT,0.002717,0.000916,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s13.cnf
D_colors_random_n60_k2_d0p07_s14,D_colors,random,60,2,0.07,14,120,368,UNSAT,0.004830,0.000978,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s14.cnf
D_colors_random_n60_k2_d0p07_s15,D_colors,random,60,2,0.07,15,120,368,UNSAT,0.002947,0.000972,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s15.cnf
D_colors_random_n60_k2_d0p07_s16,D_colors,random,60,2,0.07,16,120,368,UNSAT,0.002658,0.000873,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s16.cnf
D_colors_random_n60_k2_d0p07_s17,D_colors,random,60,2,0.07,17,120,368,UNSAT,0.002749,0.000952,2,1,10,20,cnfs/D_colors_random_n60_k2_d0p07_s17.cnf
D_colors_random_n60_k2_d0p07_s18,D_colors,random,60,2,0.07,18,120,368,UNSAT,0.002541,0.000857,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s18.cnf
D_colors_random_n60_k2_d0p07_s19,D_colors,random,60,2,0.07,19,120,368,UNSAT,0.002634,0.000892,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s19.cnf
D_colors_random_n60_k2_d0p07_s2,D_colors,random,60,2,0.07,2,120,368,UNSAT,0.002893,0.000977,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s2.cnf
D_colors_random_n60_k2_d0p07_s20,D_colors,random,60,2,0.07,20,120,368,UNSAT,0.002596,0.000882,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s20.cnf
D_colors_random_n60_k2_d0p07_s21,D_colors,random,60,2,0.07,21,120,368,UNSAT,0.002657,0.000886,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s21.cnf
D_colors_random_n60_k2_d0p07_s22,D_colors,random,60,2,0.07,22,120,368,UNSAT,0.006884,0.001821,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s22.cnf
D_colors_random_n60_k2_d0p07_s23,D_colors,random,60,2,0.07,23,120,368,UNSAT,0.013593,0.001267,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s23.cnf
D_colors_random_n60_k2_d0p07_s24,D_colors,random,60,2,0.07,24,120,368,UNSAT,0.007986,0.001887,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s24.cnf
D_colors_random_n60_k2_d0p07_s25,D_colors,random,60,2,0.07,25,120,368,UNSAT,0.009533,0.001043,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s25.cnf
D_colors_random_n60_k2_d0p07_s26,D_colors,random,60,2,0.07,26,120,368,UNSAT,0.005847,0.001156,2,1,5,20,cnfs/D_colors_random_n60_k2_d0p07_s26.cnf
D_colors_random_n60_k2_d0p07_s27,D_colors,random,60,2,0.07,27,120,368,UNSAT,0.003766,0.001011,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s27.cnf
D_colors_random_n60_k2_d0p07_s28,D_colors,random,60,2,0.07,28,120,368,UNSAT,0.003604,0.001121,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s28.cnf
D_colors_random_n60_k2_d0p07_s29,D_colors,random,60,2,0.07,29,120,368,UNSAT,0.007610,0.001112,2,1,7,20,cnfs/D_colors_random_n60_k2_d0p07_s29.cnf
D_colors_random_n60_k2_d0p07_s3,D_colors,random,60,2,0.07,3,120,368,UNSAT,0.005959,0.001022,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s3.cnf
D_colors_random_n60_k2_d0p07_s30,D_colors,random,60,2,0.07,30,120,368,UNSAT,0.002746,0.000865,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s30.cnf
D_colors_random_n60_k2_d0p07_s31,D_colors,random,60,2,0.07,31,120,368,UNSAT,0.002858,0.000994,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s31.cnf
D_colors_random_n60_k2_d0p07_s32,D_colors,random,60,2,0.07,32,120,368,UNSAT,0.002841,0.000915,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s32.cnf
D_colors_random_n60_k2_d0p07_s33,D_colors,random,60,2,0.07,33,120,368,UNSAT,0.002533,0.000823,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s33.cnf
D_colors_random_n60_k2_d0p07_s34,D_colors,random,60,2,0.07,34,120,368,UNSAT,0.002636,0.000836,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s34.cnf
D_colors_random_n60_k2_d0p07_s35,D_colors,random,60,2,0.07,35,120,368,UNSAT,0.002624,0.000864,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s35.cnf
D_colors_random_n60_k2_d0p07_s36,D_colors,random,60,2,0.07,36,120,368,UNSAT,0.002428,0.00086,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s36.cnf
D_colors_random_n60_k2_d0p07_s37,D_colors,random,60,2,0.07,37,120,368,UNSAT,0.002831,0.000954,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s37.cnf
D_colors_random_n60_k2_d0p07_s38,D_colors,random,60,2,0.07,38,120,368,UNSAT,0.002810,0.000905,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s38.cnf
D_colors_random_n60_k2_d0p07_s39,D_colors,random,60,2,0.07,39,120,368,UNSAT,0.002626,0.000927,2,1,8,20,cnfs/D_colors_random_n60_k2_d0p07_s39.cnf
D_colors_random_n60_k2_d0p07_s4,D_colors,random,60,2,0.07,4,120,368,UNSAT,0.002534,0.00082,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s4.cnf
D_colors_random_n60_k2_d0p07_s40,D_colors,random,60,2,0.07,40,120,368,UNSAT,0.002492,0.000847,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s40.cnf
D_colors_random_n60_k2_d0p07_s5,D_colors,random,60,2,0.07,5,120,368,UNSAT,0.002335,0.000782,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s5.cnf
D_colors_random_n60_k2_d0p07_s6,D_colors,random,60,2,0.07,6,120,368,UNSAT,0.002715,0.000906,0,0,1,20,cnfs/D_colors_random_n60_k2_d0p07_s6.cnf
D_colors_random_n60_k2_d0p07_s7,D_colors,random,60,2,0.07,7,120,368,UNSAT,0.002683,0.000896,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s7.cnf
D_colors_random_n60_k2_d0p07_s8,D_colors,random,60,2,0.07,8,120,368,UNSAT,0.002402,0.00079,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s8.cnf
D_colors_random_n60_k2_d0p07_s9,D_colors,random,60,2,0.07,9,120,368,UNSAT,0.002496,0.000801,0,0,2,20,cnfs/D_colors_random_n60_k2_d0p07_s9.cnf
D_colors_random_n60_k3_d0p07_s1,D_colors,random,60,3,0.07,1,180,612,SAT,0.002735,0.001135,4,25,142,10,cnfs/D_colors_random_n60_k3_d0p07_s1.cnf
D_colors_random_n60_k3_d0p07_s10,D_colors,random,60,3,0.07,10,180,612,UNSAT,0.002908,0.001281,37,40,923,20,cnfs/D_colors_random_n60_k3_d0p07_s10.cnf
D_colors_random_n60_k3_d0p07_s11,D_colors,random,60,3,0.07,11,180,612,UNSAT,0.002968,0.001264,10,14,76,20,cnfs/D_colors_random_n60_k3_d0p07_s11.cnf
D_colors_random_n60_k3_d0p07_s12,D_colors,random,60,3,0.07,12,180,612,UNSAT,0.002943,0.001167,15,19,192,20,cnfs/D_colors_random_n60_k3_d0p07_s12.cnf
D_colors_random_n60_k3_d0p07_s13,D_colors,random,60,3,0.07,13,180,612,UNSAT,0.002993,0.001254,42,43,921,20,cnfs/D_colors_random_n60_k3_d0p07_s13.cnf
D_colors_random_n60_k3_d0p07_s14,D_colors,random,60,3,0.07,14,180,612,UNSAT,0.003007,0.001192,24,34,569,20,cnfs/D_colors_random_n60_k3_d0p07_s14.cnf
D_colors_random_n60_k3_d0p07_s15,D_colors,random,60,3,0.07,15,180,612,UNSAT,0.002913,0.00117,29,29,630,20,cnfs/D_colors_random_n60_k3_d0p07_s15.cnf
D_colors_random_n60_k3_d0p07_s16,D_colors,random,60,3,0.07,16,180,612,UNSAT,0.003451,0.001401,56,58,1423,20,cnfs/D_colors_random_n60_k3_d0p07_s16.cnf
D_colors_random_n60_k3_d0p07_s17,D_colors,random,60,3,0.07,17,180,612,SAT,0.003156,0.001196,0,20,82,10,cnfs/D_colors_random_n60_k3_d0p07_s17.cnf
D_colors_random_n60_k3_d0p07_s18,D_colors,random,60,3,0.07,18,180,612,UNSAT,0.002916,0.001161,19,21,394,20,cnfs/D_colors_random_n60_k3_d0p07_s18.cnf
D_colors_random_n60_k3_d0p07_s19,D_colors,random,60,3,0.07,19,180,612,SAT,0.002996,0.001199,2,12,99,10,cnfs/D_colors_random_n60_k3_d0p07_s19.cnf
D_colors_random_n60_k3_d0p07_s2,D_colors,random,60,3,0.07,2,180,612,UNSAT,0.002926,0.001178,12,19,154,20,cnfs/D_colors_random_n60_k3_d0p07_s2.cnf
D_colors_random_n60_k3_d0p07_s20,D_colors,random,60,3,0.07,20,180,612,SAT,0.003266,0.00125,9,34,303,10,cnfs/D_colors_random_n60_k3_d0p07_s20.cnf
D_colors_random_n60_k3_d0p07_s21,D_colors,random,60,3,0.07,21,180,612,SAT,0.003112,0.001195,6,16,283,10,cnfs/D_colors_random_n60_k3_d0p07_s21.cnf
D_colors_random_n60_k3_d0p07_s22,D_colors,random,60,3,0.07,22,180,612,SAT,0.002972,0.00114,2,22,99,10,cnfs/D_colors_random_n60_k3_d0p07_s22.cnf
D_colors_random_n60_k3_d0p07_s23,D_colors,random,60,3,0.07,23,180,612,UNSAT,0.003223,0.001258,26,26,831,20,cnfs/D_colors_random_n60_k3_d0p07_s23.cnf
D_colors_random_n60_k3_d0p07_s24,D_colors,random,60,3,0.07,24,180,612,SAT,0.005088,0.00124,3,17,156,10,cnfs/D_colors_random_n60_k3_d0p07_s24.cnf
D_colors_random_n60_k3_d0p07_s25,D_colors,random,60,3,0.07,25,180,612,UNSAT,0.005269,0.00159,45,45,1262,20,cnfs/D_colors_random_n60_k3_d0p07_s25.cnf
D_colors_random_n60_k3_d0p07_s26,D_colors,random,60,3,0.07,26,180,612,SAT,0.004235,0.001488,0,11,66,10,cnfs/D_colors_random_n60_k3_d0p07_s26.cnf
D_colors_random_n60_k3_d0p07_s27,D_colors,random,60,3,0.07,27,180,612,SAT,0.003400,0.001317,16,30,485,10,cnfs/D_colors_random_n60_k3_d0p07_s27.cnf
D_colors_random_n60_k3_d0p07_s28,D_colors,random,60,3,0.07,28,180,612,SAT,0.003247,0.001292,1,13,95,10,cnfs/D_colors_random_n60_k3_d0p07_s28.cnf
D_colors_random_n60_k3_d0p07_s29,D_colors,random,60,3,0.07,29,180,612,UNSAT,0.004473,0.001515,34,37,968,20,cnfs/D_colors_random_n60_k3_d0p07_s29.cnf
D_colors_random_n60_k3_d0p07_s3,D_colors,random,60,3,0.07,3,180,612,SAT,0.003211,0.001245,0,18,75,10,cnfs/D_colors_random_n60_k3_d0p07_s3.cnf
D_colors_random_n60_k3_d0p07_s30,D_colors,random,60,3,0.07,30,180,612,UNSAT,0.003248,0.001296,13,15,133,20,cnfs/D_colors_random_n60_k3_d0p07_s30.cnf
D_colors_random_n60_k3_d0p07_s31,D_colors,random,60,3,0.07,31,180,612,SAT,0.004627,0.001263,11,21,268,10,cnfs/D_colors_random_n60_k3_d0p07_s31.cnf
D_colors_random_n60_k3_d0p07_s32,D_colors,random,60,3,0.07,32,180,612,SAT,0.003093,0.001226,4,17,145,10,cnfs/D_colors_random_n60_k3_d0p07_s32.cnf
D_colors_random_n60_k3_d0p07_s33,D_colors,random,60,3,0.07,33,180,612,SAT,0.003485,0.001306,0,14,72,10,cnfs/D_colors_random_n60_k3_d0p07_s33.cnf
D_colors_random_n60_k3_d0p07_s34,D_colors,random,60,3,0.07,34,180,612,SAT,0.003525,0.001307,1,16,77,10,cnfs/D_colors_random_n60_k3_d0p07_s34.cnf
D_colors_random_n60_k3_d0p07_s35,D_colors,random,60,3,0.07,35,180,612,UNSAT,0.003056,0.00122,24,26,354,20,cnfs/D_colors_random_n60_k3_d0p07_s35.cnf
D_colors_random_n60_k3_d0p07_s36,D_colors,random,60,3,0.07,36,180,612,SAT,0.003122,0.001247,5,17,171,10,cnfs/D_colors_random_n60_k3_d0p07_s36.cnf
D_colors_random_n60_k3_d0p07_s37,D_colors,random,60,3,0.07,37,180,612,SAT,0.003311,0.001249,3,17,140,10,cnfs/D_colors_random_n60_k3_d0p07_s37.cnf
D_colors_random_n60_k3_d0p07_s38,D_colors,random,60,3,0.07,38,180,612,SAT,0.003173,0.00124,6,21,300,10,cnfs/D_colors_random_n60_k3_d0p07_s38.cnf
D_colors_random_n60_k3_d0p07_s39,D_colors,random,60,3,0.07,39,180,612,SAT,0.003202,0.001357,10,25,260,10,cnfs/D_colors_random_n60_k3_d0p07_s39.cnf
D_colors_random_n60_k3_d0p07_s4,D_colors,random,60,3,0.07,4,180,612,SAT,0.003331,0.00129,1,12,97,10,cnfs/D_colors_random_n60_k3_d0p07_s4.cnf
D_colors_random_n60_k3_d0p07_s40,D_colors,random,60,3,0.07,40,180,612,UNSAT,0.003788,0.001239,6,10,58,20,cnfs/D_colors_random_n60_k3_d0p07_s40.cnf
D_colors_random_n60_k3_d0p07_s5,D_colors,random,60,3,0.07,5,180,612,SAT,0.003563,0.001369,2,15,135,10,cnfs/D_colors_random_n60_k3_d0p07_s5.cnf
D_colors_random_n60_k3_d0p07_s6,D_colors,random,60,3,0.07,6,180,612,UNSAT,0.003044,0.001268,30,30,996,20,cnfs/D_colors_random_n60_k3_d0p07_s6.cnf
D_colors_random_n60_k3_d0p07_s7,D_colors,random,60,3,0.07,7,180,612,UNSAT,0.003163,0.001327,53,58,1400,20,cnfs/D_colors_random_n60_k3_d0p07_s7.cnf
D_colors_random_n60_k3_d0p07_s8,D_colors,random,60,3,0.07,8,180,612,UNSAT,0.003082,0.001174,15,21,366,20,cnfs/D_colors_random_n60_k3_d0p07_s8.cnf
D_colors_random_n60_k3_d0p07_s9,D_colors,random,60,3,0.07,9,180,612,UNSAT,0.003413,0.001273,28,30,739,20,cnfs/D_colors_random_n60_k3_d0p07_s9.cnf
D_colors_random_n60_k4_d0p07_s1,D_colors,random,60,4,0.07,1,240,916,SAT,0.003736,0.001902,0,48,91,10,cnfs/D_colors_random_n60_k4_d0p07_s1.cnf
D_colors_random_n60_k4_d0p07_s10,D_colors,random,60,4,0.07,10,240,916,SAT,0.003292,0.00148,0,56,117,10,cnfs/D_colors_random_n60_k4_d0p07_s10.cnf
D_colors_random_n60_k4_d0p07_s11,D_colors,random,60,4,0.07,11,240,916,SAT,0.003640,0.001521,0,46,92,10,cnfs/D_colors_random_n60_k4_d0p07_s11.cnf
D_colors_random_n60_k4_d0p07_s12,D_colors,random,60,4,0.07,12,240,916,SAT,0.003840,0.001638,0,57,109,10,cnfs/D_colors_random_n60_k4_d0p07_s12.cnf
D_colors_random_n60_k4_d0p07_s13,D_colors,random,60,4,0.07,13,240,916,SAT,0.003505,0.001561,2,57,122,10,cnfs/D_colors_random_n60_k4_d0p07_s13.cnf
D_colors_random_n60_k4_d0p07_s14,D_colors,random,60,4,0.07,14,240,916,SAT,0.003327,0.001473,1,62,119,10,cnfs/D_colors_random_n60_k4_d0p07_s14.cnf
D_colors_random_n60_k4_d0p07_s15,D_colors,random,60,4,0.07,15,240,916,SAT,0.003362,0.001438,0,51,105,10,cnfs/D_colors_random_n60_k4_d0p07_s15.cnf
D_colors_random_n60_k4_d0p07_s16,D_colors,random,60,4,0.07,16,240,916,SAT,0.003598,0.00156,1,46,122,10,cnfs/D_colors_random_n60_k4_d0p07_s16.cnf
D_colors_random_n60_k4_d0p07_s17,D_colors,random,60,4,0.07,17,240,916,SAT,0.004079,0.001586,0,73,123,10,cnfs/D_colors_random_n60_k4_d0p07_s17.cnf
D_colors_random_n60_k4_d0p07_s18,D_colors,random,60,4,0.07,18,240,916,SAT,0.003548,0.001515,1,48,117,10,cnfs/D_colors_random_n60_k4_d0p07_s18.cnf
D_colors_random_n60_k4_d0p07_s19,D_colors,random,60,4,0.07,19,240,916,SAT,0.003286,0.001548,0,49,94,10,cnfs/D_colors_random_n60_k4_d0p07_s19.cnf
D_colors_random_n60_k4_d0p07_s2,D_colors,random,60,4,0.07,2,240,916,SAT,0.003063,0.001422,0,53,104,10,cnfs/D_colors_random_n60_k4_d0p07_s2.cnf
D_colors_random_n60_k4_d0p07_s20,D_colors,random,60,4,0.07,20,240,916,SAT,0.003498,0.001558,0,71,126,10,cnfs/D_colors_random_n60_k4_d0p07_s20.cnf
D_colors_random_n60_k4_d0p07_s21,D_colors,random,60,4,0.07,21,240,916,SAT,0.003356,0.001492,0,59,116,10,cnfs/D_colors_random_n60_k4_d0p07_s21.cnf
D_colors_random_n60_k4_d0p07_s22,D_colors,random,60,4,0.07,22,240,916,SAT,0.003223,0.001484,0,68,121,10,cnfs/D_colors_random_n60_k4_d0p07_s22.cnf
D_colors_random_n60_k4_d0p07_s23,D_colors,random,60,4,0.07,23,240,916,SAT,0.003347,0.001547,0,57,115,10,cnfs/D_colors_random_n60_k4_d0p07_s23.cnf
D_colors_random_n60_k4_d0p07_s24,D_colors,random,60,4,0.07,24,240,916,SAT,0.003442,0.001518,1,76,153,10,cnfs/D_colors_random_n60_k4_d0p07_s24.cnf
D_colors_random_n60_k4_d0p07_s25,D_colors,random,60,4,0.07,25,240,916,SAT,0.003876,0.001504,0,54,113,10,cnfs/D_colors_random_n60_k4_d0p07_s25.cnf
D_colors_random_n60_k4_d0p07_s26,D_colors,random,60,4,0.07,26,240,916,SAT,0.003463,0.001699,0,48,96,10,cnfs/D_colors_random_n60_k4_d0p07_s26.cnf
D_colors_random_n60_k4_d0p07_s27,D_colors,random,60,4,0.07,27,240,916,SAT,0.003398,0.001632,0,56,105,10,cnfs/D_colors_random_n60_k4_d0p07_s27.cnf
D_colors_random_n60_k4_d0p07_s28,D_colors,random,60,4,0.07,28,240,916,SAT,0.003159,0.001478,0,56,103,10,cnfs/D_colors_random_n60_k4_d0p07_s28.cnf
D_colors_random_n60_k4_d0p07_s29,D_colors,random,60,4,0.07,29,240,916,SAT,0.003732,0.001612,0,42,99,10,cnfs/D_colors_random_n60_k4_d0p07_s29.cnf
D_colors_random_n60_k4_d0p07_s3,D_colors,random,60,4,0.07,3,240,916,SAT,0.003595,0.001566,0,58,117,10,cnfs/D_colors_random_n60_k4_d0p07_s3.cnf
D_colors_random_n60_k4_d0p07_s30,D_colors,random,60,4,0.07,30,240,916,SAT,0.003390,0.00155,0,46,90,10,cnfs/D_colors_random_n60_k4_d0p07_s30.cnf
D_colors_random_n60_k4_d0p07_s31,D_colors,random,60,4,0.07,31,240,916,SAT,0.003445,0.001604,0,56,107,10,cnfs/D_colors_random_n60_k4_d0p07_s31.cnf
D_colors_random_n60_k4_d0p07_s32,D_colors,random,60,4,0.07,32,240,916,SAT,0.003377,0.001489,0,62,121,10,cnfs/D_colors_random_n60_k4_d0p07_s32.cnf
D_colors_random_n60_k4_d0p07_s33,D_colors,random,60,4,0.07,33,240,916,SAT,0.003947,0.0016,0,49,106,10,cnfs/D_colors_random_n60_k4_d0p07_s33.cnf
D_colors_random_n60_k4_d0p07_s34,D_colors,random,60,4,0.07,34,240,916,SAT,0.003374,0.001557,0,60,112,10,cnfs/D_colors_random_n60_k4_d0p07_s34.cnf
D_colors_random_n60_k4_d0p07_s35,D_colors,random,60,4,0.07,35,240,916,SAT,0.003217,0.001438,0,51,111,10,cnfs/D_colors_random_n60_k4_d0p07_s35.cnf
D_colors_random_n60_k4_d0p07_s36,D_colors,random,60,4,0.07,36,240,916,SAT,0.008256,0.001538,0,43,99,10,cnfs/D_colors_random_n60_k4_d0p07_s36.cnf
D_colors_random_n60_k4_d0p07_s37,D_colors,random,60,4,0.07,37,240,916,SAT,0.003700,0.00169,0,54,96,10,cnfs/D_colors_random_n60_k4_d0p07_s37.cnf
D_colors_random_n60_k4_d0p07_s38,D_colors,random,60,4,0.07,38,240,916,SAT,0.003265,0.001499,2,72,166,10,cnfs/D_colors_random_n60_k4_d0p07_s38.cnf
D_colors_random_n60_k4_d0p07_s39,D_colors,random,60,4,0.07,39,240,916,SAT,0.003394,0.00156,0,45,93,10,cnfs/D_colors_random_n60_k4_d0p07_s39.cnf
D_colors_random_n60_k4_d0p07_s4,D_colors,random,60,4,0.07,4,240,916,SAT,0.003623,0.001592,0,57,107,10,cnfs/D_colors_random_n60_k4_d0p07_s4.cnf
D_colors_random_n60_k4_d0p07_s40,D_colors,random,60,4,0.07,40,240,916,SAT,0.003100,0.001414,1,60,136,10,cnfs/D_colors_random_n60_k4_d0p07_s40.cnf
D_colors_random_n60_k4_d0p07_s5,D_colors,random,60,4,0.07,5,240,916,SAT,0.003387,0.001496,0,44,102,10,cnfs/D_colors_random_n60_k4_d0p07_s5.cnf
D_colors_random_n60_k4_d0p07_s6,D_colors,random,60,4,0.07,6,240,916,SAT,0.003277,0.001424,0,55,108,10,cnfs/D_colors_random_n60_k4_d0p07_s6.cnf
D_colors_random_n60_k4_d0p07_s7,D_colors,random,60,4,0.07,7,240,916,SAT,0.003716,0.001557,1,54,118,10,cnfs/D_colors_random_n60_k4_d0p07_s7.cnf
D_colors_random_n60_k4_d0p07_s8,D_colors,random,60,4,0.07,8,240,916,SAT,0.003488,0.001475,0,50,109,10,cnfs/D_colors_random_n60_k4_d0p07_s8.cnf
D_colors_random_n60_k4_d0p07_s9,D_colors,random,60,4,0.07,9,240,916,SAT,0.003120,0.001358,0,50,120,10,cnfs/D_colors_random_n60_k4_d0p07_s9.cnf
D_colors_random_n60_k5_d0p07_s1,D_colors,random,60,5,0.07,1,300,1280,SAT,0.004829,0.002848,0,69,102,10,cnfs/D_colors_random_n60_k5_d0p07_s1.cnf
D_colors_random_n60_k5_d0p07_s10,D_colors,random,60,5,0.07,10,300,1280,SAT,0.003900,0.001975,0,100,154,10,cnfs/D_colors_random_n60_k5_d0p07_s10.cnf
